Text,Image
urn:cts:greekLit:tlg0012.tlg001.e3:11.345,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.2284,0.4479,0.2206,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.346,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.2298,0.4636,0.2206,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.347,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.2298,0.4815,0.2206,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.348,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.2312,0.4973,0.2206,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.349,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.2298,0.5155,0.2206,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.350,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.2351,0.5309,0.2206,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.351,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.2392,0.5433,0.2206,0.0286"
urn:cts:greekLit:tlg0012.tlg001.e3:11.352,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.2384,0.567,0.2206,0.0224"
urn:cts:greekLit:tlg0012.tlg001.e3:11.353,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.2381,0.5828,0.2206,0.0224"
urn:cts:greekLit:tlg0012.tlg001.e3:11.354,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.2287,0.6002,0.2206,0.0203"
urn:cts:greekLit:tlg0012.tlg001.e3:11.355,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.229,0.6185,0.2206,0.0203"
urn:cts:greekLit:tlg0012.tlg001.e3:11.356,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.2323,0.6338,0.2206,0.0228"
urn:cts:greekLit:tlg0012.tlg001.e3:11.357,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.2331,0.6513,0.2206,0.0228"
urn:cts:greekLit:tlg0012.tlg001.e3:11.358,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.2315,0.6687,0.2206,0.0228"
urn:cts:greekLit:tlg0012.tlg001.e3:11.359,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.2348,0.6853,0.2206,0.0228"
urn:cts:greekLit:tlg0012.tlg001.e3:11.360,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.2348,0.7015,0.2206,0.0257"
urn:cts:greekLit:tlg0012.tlg001.e3:11.361,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.2331,0.7194,0.2206,0.022"
urn:cts:greekLit:tlg0012.tlg001.e3:11.362,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4854,0.3255,0.2265,0.0367"
urn:cts:greekLit:tlg0012.tlg001.e3:11.363,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4876,0.3529,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.364,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4876,0.3676,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.365,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4863,0.3857,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.366,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.486,0.4038,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.367,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.6994,0.4072,0.1431,0.0228"
urn:cts:greekLit:tlg0012.tlg001.e3:11.368,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4854,0.4209,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.369,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4821,0.4386,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.370,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4841,0.4547,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.371,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4844,0.4743,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.372,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4857,0.49,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.373,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4886,0.5086,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.374,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4896,0.5242,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.375,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4883,0.5423,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.376,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4876,0.5585,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.377,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4863,0.5756,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.378,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.487,0.5932,0.2265,0.024"
urn:cts:greekLit:tlg0012.tlg001.e3:11.379,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4867,0.6099,0.2265,0.022"
urn:cts:greekLit:tlg0012.tlg001.e3:11.380,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4837,0.6265,0.2265,0.0255"
urn:cts:greekLit:tlg0012.tlg001.e3:11.381,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4821,0.6436,0.2265,0.024"
urn:cts:greekLit:tlg0012.tlg001.e3:11.382,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4818,0.6608,0.2265,0.023"
urn:cts:greekLit:tlg0012.tlg001.e3:11.383,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4801,0.6769,0.2265,0.0255"
urn:cts:greekLit:tlg0012.tlg001.e3:11.384,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4801,0.6906,0.2301,0.0284"
urn:cts:greekLit:tlg0012.tlg001.e3:11.385,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4844,0.7146,0.2301,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.386,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4837,0.7259,0.2301,0.0323"
urn:cts:greekLit:tlg0012.tlg001.e3:11.387,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.388,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.389,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.390,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.391,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.392,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.393,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.394,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.395,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.396,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.397,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.398,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.399,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.400,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.401,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.402,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.403,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.404,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.405,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.406,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.407,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.408,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.409,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.410,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.411,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.412,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.413,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.414,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.415,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.416,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.417,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.418,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.419,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.420,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.421,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.422,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.423,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.424,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.425,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.426,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.427,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.428,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.429,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.430,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.431,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.432,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.433,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.434,""
urn:cts:greekLit:tlg0012.tlg001.e3:11.435,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.2239,0.3272,0.2308,0.0295"
urn:cts:greekLit:tlg0012.tlg001.e3:11.436,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.2254,0.3454,0.2308,0.0263"
urn:cts:greekLit:tlg0012.tlg001.e3:11.437,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.2257,0.363,0.2308,0.0263"
urn:cts:greekLit:tlg0012.tlg001.e3:11.438,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.2251,0.3798,0.2308,0.0263"
urn:cts:greekLit:tlg0012.tlg001.e3:11.439,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.2254,0.3952,0.2308,0.0263"
urn:cts:greekLit:tlg0012.tlg001.e3:11.440,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.2248,0.4138,0.2308,0.0231"
urn:cts:greekLit:tlg0012.tlg001.e3:11.441,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.2236,0.426,0.2308,0.0231"
urn:cts:greekLit:tlg0012.tlg001.e3:11.442,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.2257,0.4446,0.2308,0.0231"
urn:cts:greekLit:tlg0012.tlg001.e3:11.443,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.2266,0.4627,0.2308,0.0231"
urn:cts:greekLit:tlg0012.tlg001.e3:11.444,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.2266,0.4795,0.2308,0.0231"
urn:cts:greekLit:tlg0012.tlg001.e3:11.445,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.227,0.4949,0.2308,0.0231"
urn:cts:greekLit:tlg0012.tlg001.e3:11.446,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.2251,0.5094,0.2308,0.0231"
urn:cts:greekLit:tlg0012.tlg001.e3:11.447,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.2266,0.528,0.2308,0.0231"
urn:cts:greekLit:tlg0012.tlg001.e3:11.448,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.2245,0.5452,0.2308,0.0231"
urn:cts:greekLit:tlg0012.tlg001.e3:11.449,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.2251,0.5611,0.2308,0.0231"
urn:cts:greekLit:tlg0012.tlg001.e3:11.450,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.2248,0.576,0.2308,0.0231"
urn:cts:greekLit:tlg0012.tlg001.e3:11.451,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.223,0.596,0.2308,0.0231"
urn:cts:greekLit:tlg0012.tlg001.e3:11.452,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.223,0.6127,0.2308,0.0231"
urn:cts:greekLit:tlg0012.tlg001.e3:11.453,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.2218,0.6268,0.2308,0.0231"
urn:cts:greekLit:tlg0012.tlg001.e3:11.454,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.2212,0.6454,0.2308,0.0231"
urn:cts:greekLit:tlg0012.tlg001.e3:11.455,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.2212,0.6612,0.2308,0.0231"
urn:cts:greekLit:tlg0012.tlg001.e3:11.456,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.22,0.6775,0.2308,0.0231"
urn:cts:greekLit:tlg0012.tlg001.e3:11.457,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.2218,0.6943,0.2308,0.0267"
urn:cts:greekLit:tlg0012.tlg001.e3:11.458,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.2245,0.7093,0.2308,0.0308"
urn:cts:greekLit:tlg0012.tlg001.e3:11.459,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4909,0.3241,0.219,0.0326"
urn:cts:greekLit:tlg0012.tlg001.e3:11.460,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4951,0.3473,0.219,0.0295"
urn:cts:greekLit:tlg0012.tlg001.e3:11.461,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4939,0.364,0.219,0.0295"
urn:cts:greekLit:tlg0012.tlg001.e3:11.462,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4945,0.3844,0.219,0.0295"
urn:cts:greekLit:tlg0012.tlg001.e3:11.463,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4945,0.4003,0.219,0.0295"
urn:cts:greekLit:tlg0012.tlg001.e3:11.464,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4936,0.4175,0.219,0.0295"
urn:cts:greekLit:tlg0012.tlg001.e3:11.465,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4861,0.432,0.219,0.0295"
urn:cts:greekLit:tlg0012.tlg001.e3:11.466,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4942,0.4506,0.219,0.0249"
urn:cts:greekLit:tlg0012.tlg001.e3:11.467,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4927,0.4687,0.219,0.0249"
urn:cts:greekLit:tlg0012.tlg001.e3:11.468,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4939,0.485,0.219,0.0249"
urn:cts:greekLit:tlg0012.tlg001.e3:11.469,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4964,0.5022,0.219,0.0249"
urn:cts:greekLit:tlg0012.tlg001.e3:11.470,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4924,0.5199,0.219,0.0249"
urn:cts:greekLit:tlg0012.tlg001.e3:11.471,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4912,0.5344,0.219,0.0249"
urn:cts:greekLit:tlg0012.tlg001.e3:11.472,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4858,0.5507,0.2223,0.0249"
urn:cts:greekLit:tlg0012.tlg001.e3:11.473,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4906,0.5707,0.2223,0.0249"
urn:cts:greekLit:tlg0012.tlg001.e3:11.474,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4903,0.5879,0.2223,0.0249"
urn:cts:greekLit:tlg0012.tlg001.e3:11.475,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4903,0.6019,0.2223,0.0249"
urn:cts:greekLit:tlg0012.tlg001.e3:11.476,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.49,0.621,0.2223,0.0249"
urn:cts:greekLit:tlg0012.tlg001.e3:11.477,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4909,0.6368,0.2223,0.0249"
urn:cts:greekLit:tlg0012.tlg001.e3:11.478,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4903,0.6554,0.2223,0.0249"
urn:cts:greekLit:tlg0012.tlg001.e3:11.479,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4891,0.6708,0.2223,0.0249"
urn:cts:greekLit:tlg0012.tlg001.e3:11.480,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4888,0.688,0.2223,0.0249"
urn:cts:greekLit:tlg0012.tlg001.e3:11.481,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4885,0.7044,0.2223,0.0308"
urn:cts:greekLit:tlg0012.tlg001.e3:11.482,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2379,0.3211,0.2245,0.0346"
urn:cts:greekLit:tlg0012.tlg001.e3:11.483,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2379,0.3433,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.484,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2382,0.3571,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.485,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2323,0.3759,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.486,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2326,0.3923,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.487,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2316,0.4101,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.488,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2326,0.4259,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.489,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2323,0.4442,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.490,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2316,0.459,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.491,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2326,0.4768,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.492,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2326,0.4931,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.493,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.185,0.8193,0.2804,0.0448"
urn:cts:greekLit:tlg0012.tlg001.e3:11.494,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.232,0.5119,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.495,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2366,0.5297,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.496,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2372,0.5451,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.497,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2369,0.5633,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.498,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2379,0.5797,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.499,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2372,0.5955,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.500,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2366,0.6133,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.501,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2346,0.6286,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.502,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2326,0.6454,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.503,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.232,0.6637,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.504,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2336,0.6776,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.505,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2333,0.6954,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.506,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4859,0.3261,0.2122,0.0286"
urn:cts:greekLit:tlg0012.tlg001.e3:11.507,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4865,0.3483,0.2122,0.0286"
urn:cts:greekLit:tlg0012.tlg001.e3:11.508,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4905,0.3651,0.2122,0.0286"
urn:cts:greekLit:tlg0012.tlg001.e3:11.509,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4908,0.3818,0.2122,0.0286"
urn:cts:greekLit:tlg0012.tlg001.e3:11.510,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4898,0.3966,0.2122,0.0286"
urn:cts:greekLit:tlg0012.tlg001.e3:11.511,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4849,0.4144,0.2122,0.0286"
urn:cts:greekLit:tlg0012.tlg001.e3:11.512,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4872,0.4321,0.2122,0.0286"
urn:cts:greekLit:tlg0012.tlg001.e3:11.513,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4856,0.4484,0.2122,0.0286"
urn:cts:greekLit:tlg0012.tlg001.e3:11.514,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4859,0.4622,0.2122,0.0286"
urn:cts:greekLit:tlg0012.tlg001.e3:11.515,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4898,0.4809,0.2122,0.0286"
urn:cts:greekLit:tlg0012.tlg001.e3:11.516,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4819,0.4947,0.2165,0.0311"
urn:cts:greekLit:tlg0012.tlg001.e3:11.517,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4833,0.514,0.2165,0.0291"
urn:cts:greekLit:tlg0012.tlg001.e3:11.518,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4888,0.5342,0.2165,0.0266"
urn:cts:greekLit:tlg0012.tlg001.e3:11.519,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4879,0.546,0.2165,0.0301"
urn:cts:greekLit:tlg0012.tlg001.e3:11.520,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4885,0.5672,0.2165,0.0276"
urn:cts:greekLit:tlg0012.tlg001.e3:11.521,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.481,0.582,0.2165,0.0296"
urn:cts:greekLit:tlg0012.tlg001.e3:11.522,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4856,0.5988,0.2165,0.0286"
urn:cts:greekLit:tlg0012.tlg001.e3:11.523,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4813,0.6141,0.2165,0.0311"
urn:cts:greekLit:tlg0012.tlg001.e3:11.524,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4836,0.6323,0.2165,0.0301"
urn:cts:greekLit:tlg0012.tlg001.e3:11.525,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4823,0.6505,0.2165,0.0281"
urn:cts:greekLit:tlg0012.tlg001.e3:11.526,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4833,0.6678,0.2165,0.0281"
urn:cts:greekLit:tlg0012.tlg001.e3:11.527,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4826,0.6821,0.2165,0.033"
urn:cts:greekLit:tlg0012.tlg001.e3:11.528,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4816,0.6979,0.2165,0.0325"
